,mean_r,std_r,kur_r,skew_r,mean_g,std_g,kur_g,skew_g,mean_b,std_b,kur_b,skew_b,entropy_r,entropy_g,contrast_r,contrast_g,contrast_b,corr_rg,corr_rb,corr_gb,moment_r,moment_g,moment_b,label
423,125.7865,37.29382412343899,-1.104739059905642,0.015620645027330952,126.3443,35.152185671875365,-1.0844508912879272,0.051001261123246,126.3757,32.20338413133005,-1.0200807906812235,0.06580726495324918,9.165139723686972,9.17080731748829,9.177327408541164,183.0,182.0,183.0,0.9971845494858513,0.9965048881821206,0.9913899754596439,1390.82931775,1235.6761575099997,1
424,126.0059,43.444761078753785,-1.0399749854334819,0.5035686198467794,123.7674,40.34225944639194,-0.9724480721136732,0.47861241872183,120.5365,36.06428243775273,-0.8138988284006272,0.44170441620935674,9.152305876140378,9.158274958405219,9.166219991275302,193.0,190.0,199.0,0.9932828870935879,0.9892267953279916,0.9738332284365642,1887.44726519,1627.49789724,1
425,77.0217,12.270983216922758,3.3408697100991036,1.190698679970263,82.5227,12.68507330329628,3.274947939763872,1.2999081125121814,89.829,12.354017929402563,3.6472722473039365,1.3382866823987645,9.19818061100604,9.199080561151764,9.201304336864752,114.0,116.0,117.0,0.9500506553674821,0.9761270879136983,0.93308220464084,150.57702910999998,160.91108470999998,0
426,108.3957,20.19016397927466,3.088217630895783,1.4721118823847845,104.8655,20.115591210551084,3.2331166873224655,1.5553824742692495,105.8232,19.63298096978653,3.284002915017046,1.5612861720064297,9.194108268000265,9.193237509021541,9.194317961723758,143.0,140.0,141.0,0.9671674036080818,0.9848345235146104,0.9488140507302463,407.64272151,404.63700975,0
427,124.2606,44.9355103191229,-0.5675582494638611,0.2904536394495986,123.2668,43.620983686294835,-0.5395521201035209,0.2553520264414269,122.3942,41.54681222861749,-0.4312148108565017,0.17205095171453155,9.143459673021367,9.146061698849687,9.150569754407533,226.0,217.0,213.0,0.9902852112726758,0.992241921464276,0.9745559149908873,2019.2000876400002,1902.79021776,1
428,106.4089,16.178828783011458,3.277435374424406,-1.4385315554645093,104.8991,17.83162132813503,2.6273484802208946,-1.269368774738729,111.568,20.98314027975794,1.932295572890304,-1.070763910635519,9.197523539504031,9.194259976480312,9.190685947757222,119.0,122.0,137.0,0.9730442864524245,0.9616548522213212,0.9061919564154071,261.75450079,317.96671919,0
429,159.4151,40.92083078323313,0.13142265041160384,-0.8512558372108413,150.9773,40.76214892164053,0.11554053441410606,-0.8413492617080492,142.4886,36.83665117841197,0.19298702601942175,-0.8489155682282395,9.173305819771272,9.169043798205703,9.172713708674928,204.0,204.0,196.0,0.9923102831348222,0.9928521623713912,0.9805451287588699,1674.51439199,1661.5527847100002,1
430,171.0775,21.60473776165774,4.471958438319739,-1.6575452546440426,176.8937,21.798944935707325,4.556333921905324,-1.6989893539899381,183.5017,21.445045980598877,4.631983880186097,-1.7104632323085711,9.201590059637935,9.202017488697047,9.202896226292966,203.0,206.0,199.0,0.9920520642851542,0.9903429764438604,0.9847935371429876,466.76469375,475.19400031000004,0
431,82.7566,23.73563895158502,3.947797286468374,1.5739679236467876,96.0064,23.574493823622173,3.9869715537864074,1.5434878014537394,107.2637,22.65638899538053,3.829551322471149,1.5009501825218787,9.172788256032703,9.182524621673835,9.189568107996552,176.0,182.0,179.0,0.9593658226678684,0.9831461623602351,0.9181023987809196,563.3805564400001,555.75675904,0
432,126.5713,32.5495885735903,-0.2450665774065781,0.318283348951248,127.7224,32.43432345895317,-0.1422029424751563,0.3356812462238284,132.4514,31.67806872332971,-0.09517647440368115,0.3468888667279577,9.177208969257299,9.178059348791699,9.18177139899844,213.0,211.0,207.0,0.9910058873367145,0.9885940443340349,0.9689023414432688,1059.47571631,1051.9853382400001,0
433,130.3736,21.21361409661258,0.7087080662723979,0.7230807998131419,128.8803,20.228261712514993,0.7191753239952883,0.7187016786690346,129.8226,18.833378062365764,0.6832164103159344,0.6589574007603242,9.197428832660915,9.198317502885004,9.200028170998056,167.0,156.0,151.0,0.992628361358726,0.9897124196411518,0.9819035489486684,450.01742304,409.18257191000004,0
434,104.7917,28.992769979945,1.169297678442673,0.36612938005126117,108.6622,27.203104439750987,1.6370962110665292,-0.1972224595497473,114.0685,25.919733944429293,2.2702858603716285,-1.0374632233966634,9.170974768652274,9.176393892913115,9.180641541394078,205.0,201.0,199.0,0.9591746480293466,0.923903997545384,0.8400910086122381,840.5807111099999,740.00889116,0
435,123.7571,23.157424286608386,0.22126529685936802,0.6727590113070859,124.0635,22.376806468975865,0.28578754904067694,0.6955794947290148,122.7129,21.007186236857137,0.3690248789355026,0.7150981345124474,9.193273711259701,9.194497229260957,9.196071831976107,141.0,138.0,130.0,0.9877177077300818,0.9855971133849825,0.9638961856618757,536.2662995899999,500.72146775000004,0
436,190.4278,37.13840851679027,-1.1317517231766925,0.04872827302076755,187.1719,35.02774543686762,-1.0602794153703237,0.08199529571421775,187.7479,31.81164481113795,-0.912936117452467,0.0949558912382,9.19114802063535,9.19271431548186,9.195915148379465,159.0,158.0,157.0,0.9958205700640309,0.991026499424743,0.9769781209115067,1379.26138716,1226.94295039,1
437,151.9344,44.739384178148896,-1.1518973609389815,-0.3717456205219722,147.3283,42.26946319874432,-1.1477707548847667,-0.3306707845023313,140.7899,37.912021285998456,-1.0972554414533255,-0.31291152689895013,9.16396529839324,9.166614137502672,9.172072743970077,189.0,183.0,186.0,0.9948967980876613,0.9868209477744501,0.9774195303970347,2001.61249664,1786.70751911,1
438,153.9317,29.78482222726871,-0.5137774392301653,-0.29914817718331616,154.314,25.947693616196414,-0.2771736272316718,-0.35010391391256634,152.1679,22.698310721064683,0.16050472767618862,-0.4355113996795281,9.190910147512609,9.195710957681829,9.198820169205291,174.0,168.0,166.0,0.9922004160714357,0.9872587128916247,0.9727191549474986,887.1356351100002,673.282804,1
439,131.0176,35.43802887069201,-0.6498225244285996,0.42599290628596265,129.738,33.23983387443445,-0.6562016167899491,0.421642560429472,128.0422,30.277404432348558,-0.7132128445823724,0.3361992467076395,9.174209800593795,9.177929286610485,9.182555237673242,181.0,167.0,177.0,0.9956762232520555,0.989680740991323,0.9788891277985298,1255.8538902400003,1104.886556,1
440,129.4688,37.84909545233545,-0.5006584395523328,0.011971842913436281,128.3768,35.148872268680265,-0.33576306681521784,-0.03580973890809265,126.3433,30.333263014552195,-0.23108684798017887,-0.2740231257262931,9.165928317002379,9.171280543687093,9.17991269698889,214.0,207.0,200.0,0.9907478929462549,0.9863534696138163,0.9655982359884102,1432.55402656,1235.4432217600004,1
441,116.0131,23.65613511100239,1.2744860978005033,0.9516860747858881,114.8,24.200301651012534,1.5928875360784769,1.0737630741687154,114.7806,23.499056654257423,1.6631206774945193,1.0408804710541883,9.190397827020929,9.189203188855572,9.190330201853344,151.0,151.0,151.0,0.986881077344782,0.990001868583286,0.9758697608503125,559.61272839,585.6546,0
442,175.7765,38.05957892239482,0.49984512656239,-0.837690024462067,164.6595,37.413293890674744,0.6275660202038744,-0.8988755060204895,154.0463,34.43679364153986,0.7075648194025712,-0.8985942178812929,9.184549262196532,9.181545621396534,9.182532334842211,218.0,224.0,217.0,0.983979750275402,0.9797828508992315,0.941365899681409,1448.5315477499998,1399.75455975,1
443,204.224,46.11430172950686,-1.616287617532288,-0.4893964436198246,191.7824,37.55964390459526,-1.5678423613095447,-0.4906837626392811,155.6641,21.436741151350407,0.761770370993939,0.8919067464797545,9.183556301981612,9.19034713930934,9.201146117538885,143.0,131.0,136.0,0.7532503404198436,0.8571726306656787,0.5217922378168768,2126.528824,1410.72685024,0
444,94.9452,30.429426497389002,1.3955049992715916,1.0445270549326169,101.9252,27.45777130358544,1.9262476313529495,1.1025044555405312,109.1827,25.105567524156868,2.152815218103462,1.0928684014500447,9.161915527989278,9.176044809946166,9.185199259714008,207.0,195.0,183.0,0.9577802488114966,0.974840254124755,0.8874431403972408,925.9499969599999,753.92920496,0
445,154.7949,32.98721318920409,0.42642876534375196,-1.214993227732823,153.6861,32.65083409026483,0.39085937978212826,-1.205937677903781,152.1192,31.937582741340965,0.4034565498056386,-1.2056028587617145,9.184791522860014,9.18498830460201,9.185624975741668,175.0,173.0,169.0,0.9944000138292307,0.9952243512858139,0.9918132413853807,1088.1562339900001,1066.07696679,0
446,181.0598,23.113074740501318,3.0300196011015688,-1.92053138088096,178.5934,21.948331973979254,2.9610917047446588,-1.8997580527407125,176.7473,21.641881681360335,2.9270489880847865,-1.8757432530807003,9.201350901561243,9.202053651894412,9.202125712141612,129.0,126.0,122.0,0.9637624703686588,0.9777695628435032,0.9572582393904608,534.2142239600001,481.7292764400001,0
447,120.4846,41.88714794349217,-0.6932070536149197,0.3192490954986334,118.6647,39.642780854904714,-0.6737852740805956,0.277624950654837,118.3369,37.9974893695623,-0.6156032180563913,0.19124254867327092,9.149279139382216,9.153765965100494,9.15754927323897,207.0,204.0,201.0,0.9954528946683613,0.9954880671820419,0.9884758048544399,1754.5331628400002,1571.5500739099998,1
448,116.1278,29.747296804247608,-0.7187788512919671,0.25005517060043164,117.1997,28.373875658957836,-0.6800405563845153,0.3192470104137714,118.3083,26.5642739616576,-0.6395803249599212,0.35835342907832435,9.177444199442823,9.181165496281626,9.185343717033227,161.0,158.0,160.0,0.9969320887304438,0.9953847286999622,0.9900491699571068,884.9016671599999,805.07681991,1
449,120.3564,30.4274412174274,0.4914784938141441,0.7648113454500415,120.7113,29.587101113661,0.6386901504071645,0.8365345855045689,124.1358,29.09747683837896,0.864073687996632,0.8996207321905851,9.179428026253214,9.181441178274119,9.183996744871994,195.0,181.0,179.0,0.9836024505452492,0.990131416291344,0.9659735602523091,925.8291790399999,875.39655231,0
450,148.7512,41.08599638027536,-0.3934581530275518,-0.587776778772134,140.2045,40.94159595997694,-0.4658338075700801,-0.571332152440757,132.53,36.8456903857154,-0.4217601700132647,-0.5974915977906707,9.168368842084291,9.163143381556877,9.167746806938753,198.0,203.0,183.0,0.9874291276025302,0.9914258791625539,0.9690449954618838,1688.05909856,1676.2142797499998,1
451,134.878,40.58372969553193,-0.6355973414761609,0.18398963721509176,133.5372,39.45494919728069,-0.5777556245798441,0.20122554316051303,132.0314,37.641591544991826,-0.44556828162793005,0.17176744843395064,9.164115081810811,9.16586428092043,9.168780671726028,232.0,234.0,234.0,0.9944755102292814,0.9925839978222201,0.9815297237422601,1647.039116,1556.69301616,1
452,132.0124,30.36937019827708,-0.2944048651991289,-0.033078428523672064,131.6995,28.738803032659522,-0.26325631087852974,0.012868381032086788,130.5644,26.72450285112896,-0.2157575530567124,0.07463008000148287,9.183105349336344,9.185992318528708,9.189071119502444,197.0,193.0,190.0,0.9946202124295042,0.9936799005008116,0.9863888876388173,922.29864624,825.9187997500001,0
453,107.7375,21.77256975531368,1.9208849341038228,0.9578325775763178,112.5627,21.54230880639306,2.008547092455194,0.8429307370101837,117.5854,21.56349477334321,2.008311042149842,0.6090022306053636,9.190675992867302,9.192526111708327,9.193711108177132,171.0,174.0,180.0,0.9474022507748668,0.969808555152231,0.8782708946594372,474.04479375,464.07106870999996,0
